[[1822, 26, 9, 1982, 14, 17, 18, 22, 33, 46], [4585, 9, 9, 2008, 14, 17, 22, 24, 33, 46]]
[[1827, 10, 10, 1982, 3, 6, 7, 25, 33, 45], [6487, 3, 11, 2020, 3, 6, 10, 25, 33, 45]]
[[1833, 31, 10, 1982, 3, 4, 7, 23, 31, 45], [1601, 10, 8, 1980, 4, 7, 22, 23, 31, 45]]
[[1834, 7, 11, 1982, 12, 17, 22, 25, 30, 31], [2187, 22, 3, 1986, 17, 22, 25, 30, 31, 39]]
[[1835, 7, 11, 1982, 2, 10, 21, 33, 36, 44], [957, 14, 4, 1974, 2, 10, 21, 33, 35, 44]]
[[1838, 21, 11, 1982, 4, 8, 16, 26, 31, 39], [3936, 25, 12, 2002, 4, 13, 16, 26, 31, 39]]
[[1847, 19, 12, 1982, 2, 13, 21, 24, 27, 36], [6188, 6, 12, 2018, 2, 21, 24, 27, 35, 36]]
[[1856, 23, 1, 1983, 5, 26, 29, 36, 38, 43], [1820, 19, 9, 1982, 5, 26, 29, 38, 43, 46]]
[[1861, 6, 2, 1983, 4, 15, 24, 26, 30, 45], [907, 19, 8, 1973, 4, 15, 24, 30, 41, 45]]
[[1871, 13, 3, 1983, 3, 6, 15, 21, 27, 37], [2498, 18, 3, 1989, 3, 6, 15, 21, 27, 34], [5114, 26, 1, 2012, 3, 6, 15, 27, 37, 48]]
[[1879, 10, 4, 1983, 5, 10, 16, 34, 35, 42], [3214, 24, 1, 1996, 5, 10, 16, 30, 35, 42]]
[[1881, 17, 4, 1983, 6, 32, 37, 40, 46, 49], [4687, 5, 5, 2009, 6, 32, 40, 45, 46, 49]]
[[1885, 1, 5, 1983, 4, 33, 36, 40, 45, 47], [4408, 4, 7, 2007, 4, 16, 33, 40, 45, 47]]
[[1887, 8, 5, 1983, 6, 11, 25, 34, 37, 45], [103, 1, 2, 1959, 7, 11, 25, 34, 37, 45]]
[[1893, 29, 5, 1983, 4, 7, 11, 19, 24, 31], [363, 26, 1, 1964, 4, 7, 11, 24, 31, 39], [3588, 25, 8, 1999, 4, 7, 11, 19, 24, 33]]
[[1895, 5, 6, 1983, 17, 28, 30, 31, 34, 46], [1693, 28, 6, 1981, 17, 30, 31, 34, 45, 46]]
[[1899, 19, 6, 1983, 2, 10, 21, 26, 35, 41], [1183, 8, 8, 1976, 10, 21, 26, 33, 35, 41]]
[[1921, 4, 9, 1983, 11, 14, 27, 36, 40, 45], [4258, 25, 1, 2006, 5, 11, 14, 36, 40, 45]]
[[1928, 2, 10, 1983, 29, 30, 31, 34, 38, 49], [2808, 4, 3, 1992, 29, 30, 32, 34, 38, 49]]
[[1961, 22, 1, 1984, 8, 16, 22, 37, 45, 47], [1045, 13, 4, 1975, 7, 8, 16, 37, 45, 47]]
[[1967, 12, 2, 1984, 2, 5, 10, 15, 28, 39], [2714, 13, 4, 1991, 2, 5, 11, 15, 28, 39], [6495, 21, 11, 2020, 2, 10, 15, 28, 39, 40]]
[[1972, 4, 3, 1984, 2, 15, 19, 34, 35, 42], [4499, 21, 2, 2008, 2, 15, 19, 34, 35, 44]]
[[1975, 11, 3, 1984, 1, 14, 26, 30, 44, 45], [4070, 7, 4, 2004, 1, 5, 14, 26, 44, 45]]
[[1987, 22, 4, 1984, 8, 14, 21, 29, 35, 36], [381, 31, 5, 1964, 8, 21, 25, 29, 35, 36]]
[[1988, 29, 4, 1984, 9, 18, 30, 33, 45, 46], [3162, 26, 7, 1995, 9, 18, 33, 45, 46, 48]]
[[1998, 2, 6, 1984, 9, 13, 18, 35, 39, 48], [3816, 31, 10, 2001, 9, 18, 30, 35, 39, 48]]
[[2004, 23, 6, 1984, 2, 9, 10, 13, 22, 24], [2632, 30, 6, 1990, 2, 5, 9, 10, 13, 24]]
[[2023, 25, 8, 1984, 2, 18, 33, 36, 39, 46], [3321, 1, 2, 1997, 2, 22, 33, 36, 39, 46]]
[[2033, 29, 9, 1984, 1, 8, 13, 17, 23, 40], [4633, 30, 12, 2008, 8, 11, 13, 17, 23, 40]]
[[2043, 3, 11, 1984, 1, 2, 5, 11, 16, 29], [1689, 14, 6, 1981, 1, 2, 5, 6, 11, 16]]
[[2065, 19, 1, 1985, 10, 16, 24, 25, 32, 36], [17, 26, 5, 1957, 16, 24, 25, 29, 32, 36]]
[[2071, 9, 2, 1985, 5, 10, 17, 33, 39, 46], [4631, 25, 12, 2008, 2, 10, 17, 33, 39, 46]]
[[2098, 18, 5, 1985, 4, 5, 6, 27, 34, 43], [4231, 22, 10, 2005, 5, 6, 14, 27, 34, 43]]
[[2099, 18, 5, 1985, 4, 7, 21, 34, 37, 39], [5989, 29, 8, 2017, 4, 21, 34, 37, 38, 39]]
[[2127, 24, 8, 1985, 3, 21, 24, 34, 36, 37], [1147, 4, 4, 1976, 3, 21, 32, 34, 36, 37]]
[[2128, 31, 8, 1985, 12, 14, 19, 23, 27, 46], [795, 23, 1, 1972, 12, 14, 19, 23, 33, 46]]
[[2138, 5, 10, 1985, 7, 9, 10, 14, 42, 45], [1678, 10, 5, 1981, 7, 9, 14, 27, 42, 45]]
[[2147, 2, 11, 1985, 10, 11, 15, 28, 37, 39], [4640, 15, 1, 2009, 10, 11, 15, 24, 28, 37], [6092, 26, 4, 2018, 1, 10, 11, 15, 37, 39]]
[[2154, 30, 11, 1985, 7, 18, 20, 26, 27, 29], [6026, 23, 11, 2017, 2, 7, 18, 20, 27, 29]]
[[2158, 14, 12, 1985, 1, 2, 4, 5, 10, 31], [1706, 16, 8, 1981, 1, 2, 4, 5, 10, 29]]
[[2170, 25, 1, 1986, 11, 14, 27, 29, 39, 49], [2848, 22, 7, 1992, 11, 14, 27, 35, 39, 49]]
[[2174, 8, 2, 1986, 6, 10, 25, 29, 32, 42], [4529, 1, 5, 2008, 5, 6, 10, 25, 29, 32]]
[[2182, 8, 3, 1986, 2, 11, 13, 31, 37, 41], [3697, 9, 9, 2000, 2, 11, 13, 31, 34, 37]]
[[2187, 22, 3, 1986, 17, 22, 25, 30, 31, 39], [1834, 7, 11, 1982, 12, 17, 22, 25, 30, 31], [4338, 1, 11, 2006, 22, 24, 25, 30, 31, 39]]
[[2188, 29, 3, 1986, 8, 13, 20, 21, 23, 31], [134, 6, 9, 1959, 8, 13, 20, 21, 23, 26]]
[[2191, 5, 4, 1986, 16, 18, 26, 28, 30, 49], [3700, 20, 9, 2000, 16, 18, 19, 26, 30, 49]]
[[2193, 12, 4, 1986, 4, 16, 19, 23, 27, 30], [4751, 1, 10, 2009, 4, 16, 19, 27, 28, 30]]
[[2206, 31, 5, 1986, 2, 19, 23, 31, 32, 40], [1365, 7, 5, 1978, 2, 9, 19, 23, 32, 40]]
[[2208, 7, 6, 1986, 13, 17, 18, 25, 28, 37], [3538, 3, 3, 1999, 13, 17, 18, 21, 25, 37]]
[[2217, 5, 7, 1986, 3, 5, 6, 23, 36, 40], [6133, 31, 7, 2018, 3, 5, 6, 24, 36, 40]]
[[2220, 19, 7, 1986, 6, 8, 24, 27, 40, 49], [4398, 30, 5, 2007, 6, 8, 24, 32, 40, 49]]
[[2231, 23, 8, 1986, 2, 24, 26, 37, 40, 46], [602, 28, 7, 1968, 2, 24, 26, 36, 37, 46]]
[[2251, 1, 11, 1986, 3, 13, 22, 27, 30, 33], [25, 21, 7, 1957, 3, 6, 13, 22, 27, 33]]
[[2274, 24, 1, 1987, 4, 14, 27, 35, 36, 46], [5985, 19, 8, 2017, 4, 15, 27, 35, 36, 46]]
[[2281, 14, 2, 1987, 1, 5, 9, 11, 37, 44], [6066, 24, 2, 2018, 1, 4, 5, 11, 37, 44]]
[[2287, 7, 3, 1987, 7, 11, 18, 21, 29, 46], [6251, 2, 5, 2019, 7, 9, 11, 18, 29, 46]]
[[2293, 28, 3, 1987, 3, 6, 7, 12, 26, 28], [4323, 10, 9, 2006, 3, 6, 7, 12, 28, 32]]
[[2301, 25, 4, 1987, 3, 26, 32, 36, 45, 49], [4972, 1, 3, 2011, 26, 32, 36, 38, 45, 49]]
[[2310, 30, 5, 1987, 5, 9, 29, 33, 35, 49], [3133, 15, 4, 1995, 5, 9, 14, 29, 33, 49]]
[[2311, 30, 5, 1987, 3, 6, 11, 15, 27, 34], [151, 3, 1, 1960, 3, 6, 11, 15, 27, 48], [2498, 18, 3, 1989, 3, 6, 15, 21, 27, 34]]
[[2316, 20, 6, 1987, 7, 8, 24, 25, 31, 44], [2476, 31, 12, 1988, 7, 8, 24, 25, 31, 35]]
[[2326, 25, 7, 1987, 6, 8, 11, 12, 34, 45], [4453, 6, 11, 2007, 6, 11, 12, 15, 34, 45]]
[[2357, 7, 11, 1987, 2, 9, 12, 17, 18, 29], [6104, 24, 5, 2018, 2, 9, 12, 17, 18, 23]]
[[2366, 12, 12, 1987, 1, 5, 10, 15, 28, 41], [847, 5, 11, 1972, 1, 5, 14, 15, 28, 41]]
[[2380, 30, 1, 1988, 13, 26, 30, 32, 34, 46], [112, 5, 4, 1959, 13, 26, 30, 32, 45, 46]]
[[2386, 20, 2, 1988, 3, 22, 29, 35, 41, 47], [5018, 16, 6, 2011, 22, 23, 29, 35, 41, 47]]
[[2389, 27, 2, 1988, 8, 15, 22, 25, 28, 39], [1254, 17, 4, 1977, 8, 22, 25, 28, 35, 39]]
[[2390, 5, 3, 1988, 14, 16, 19, 24, 37, 44], [3333, 15, 3, 1997, 14, 16, 19, 36, 37, 44]]
[[2396, 26, 3, 1988, 3, 7, 22, 26, 32, 42], [4153, 22, 1, 2005, 7, 21, 22, 26, 32, 42]]
[[2399, 2, 4, 1988, 23, 24, 38, 39, 41, 42], [1311, 30, 10, 1977, 17, 23, 24, 38, 39, 42]]
[[2403, 16, 4, 1988, 18, 26, 31, 35, 42, 46], [4749, 26, 9, 2009, 18, 26, 35, 42, 43, 46]]
[[2407, 30, 4, 1988, 6, 10, 11, 24, 33, 43], [4042, 31, 12, 2003, 10, 11, 23, 24, 33, 43]]
[[2431, 23, 7, 1988, 3, 6, 7, 38, 40, 46], [4626, 13, 12, 2008, 3, 7, 38, 40, 43, 46]]
[[2432, 30, 7, 1988, 9, 19, 23, 26, 42, 47], [2548, 9, 9, 1989, 9, 23, 26, 42, 46, 47]]
[[2443, 3, 9, 1988, 5, 9, 14, 24, 29, 40], [2745, 27, 7, 1991, 5, 14, 24, 25, 29, 40]]
[[2451, 1, 10, 1988, 2, 20, 21, 38, 48, 49], [586, 7, 4, 1968, 2, 20, 21, 23, 38, 49]]
[[2452, 8, 10, 1988, 2, 3, 8, 29, 33, 43], [1067, 29, 6, 1975, 2, 3, 8, 17, 29, 33]]
[[2454, 15, 10, 1988, 9, 15, 26, 34, 36, 47], [1570, 27, 4, 1980, 3, 9, 15, 34, 36, 47], [4340, 8, 11, 2006, 15, 26, 34, 36, 47, 49]]
[[2461, 5, 11, 1988, 8, 13, 17, 38, 41, 44], [3269, 3, 8, 1996, 8, 13, 14, 38, 41, 44]]
[[2463, 12, 11, 1988, 1, 5, 8, 22, 25, 49], [2825, 2, 5, 1992, 1, 5, 8, 22, 25, 36]]
[[2470, 10, 12, 1988, 9, 12, 26, 27, 47, 49], [3724, 13, 12, 2000, 9, 22, 26, 27, 47, 49]]
[[2476, 31, 12, 1988, 7, 8, 24, 25, 31, 35], [2316, 20, 6, 1987, 7, 8, 24, 25, 31, 44]]
[[2480, 14, 1, 1989, 12, 19, 36, 38, 39, 42], [3549, 10, 4, 1999, 12, 19, 36, 38, 39, 49]]
[[2481, 14, 1, 1989, 1, 10, 19, 22, 30, 47], [704, 21, 6, 1970, 1, 10, 22, 30, 45, 47]]
[[2498, 18, 3, 1989, 3, 6, 15, 21, 27, 34], [1871, 13, 3, 1983, 3, 6, 15, 21, 27, 37], [2311, 30, 5, 1987, 3, 6, 11, 15, 27, 34]]
[[2501, 25, 3, 1989, 9, 16, 21, 22, 27, 35], [74, 13, 7, 1958, 9, 16, 21, 24, 27, 35]]
[[2503, 1, 4, 1989, 1, 5, 7, 17, 18, 40], [5379, 5, 10, 2013, 1, 5, 17, 18, 27, 40]]
[[2509, 22, 4, 1989, 3, 25, 28, 32, 34, 48], [5941, 9, 5, 2017, 3, 17, 28, 32, 34, 48]]
[[2517, 20, 5, 1989, 15, 16, 21, 22, 40, 49], [6337, 19, 11, 2019, 14, 15, 16, 21, 40, 49]]
[[2524, 17, 6, 1989, 12, 20, 27, 36, 42, 46], [5205, 25, 8, 2012, 12, 27, 36, 42, 45, 46]]
[[2529, 1, 7, 1989, 2, 4, 17, 34, 40, 49], [5836, 6, 9, 2016, 2, 4, 6, 17, 34, 49]]
[[2532, 15, 7, 1989, 11, 12, 14, 35, 39, 42], [4551, 21, 6, 2008, 12, 14, 18, 35, 39, 42], [4999, 3, 5, 2011, 11, 12, 14, 35, 37, 39]]
[[2536, 29, 7, 1989, 9, 27, 31, 34, 37, 39], [6237, 30, 3, 2019, 9, 27, 31, 34, 37, 45]]
[[2538, 5, 8, 1989, 4, 17, 19, 26, 35, 48], [4741, 8, 9, 2009, 4, 7, 19, 26, 35, 48]]
[[2539, 5, 8, 1989, 13, 14, 27, 28, 30, 31], [5316, 11, 5, 2013, 13, 14, 27, 30, 31, 35]]
[[2540, 12, 8, 1989, 1, 10, 15, 32, 44, 48], [4313, 5, 8, 2006, 1, 10, 15, 25, 32, 48]]
[[2548, 9, 9, 1989, 9, 23, 26, 42, 46, 47], [2432, 30, 7, 1988, 9, 19, 23, 26, 42, 47]]
[[2554, 30, 9, 1989, 1, 4, 22, 33, 48, 49], [5671, 18, 8, 2015, 1, 4, 23, 33, 48, 49]]
[[2556, 7, 10, 1989, 8, 14, 16, 20, 46, 49], [1726, 25, 10, 1981, 8, 14, 16, 20, 42, 46], [3515, 12, 12, 1998, 8, 14, 16, 20, 45, 49]]
[[2560, 21, 10, 1989, 2, 6, 8, 16, 25, 48], [6253, 7, 5, 2019, 2, 6, 8, 16, 36, 48]]
[[2578, 23, 12, 1989, 5, 15, 19, 27, 31, 48], [5469, 3, 5, 2014, 4, 5, 15, 19, 27, 48]]
[[2586, 20, 1, 1990, 6, 9, 10, 13, 35, 40], [4696, 26, 5, 2009, 6, 9, 10, 13, 35, 37]]
[[2591, 3, 2, 1990, 5, 12, 24, 26, 39, 46], [1219, 12, 12, 1976, 12, 24, 26, 28, 39, 46]]
[[2620, 19, 5, 1990, 4, 10, 11, 28, 39, 46], [5377, 1, 10, 2013, 4, 10, 11, 21, 28, 39]]
[[2632, 30, 6, 1990, 2, 5, 9, 10, 13, 24], [782, 14, 11, 1971, 1, 2, 5, 9, 10, 13], [2004, 23, 6, 1984, 2, 9, 10, 13, 22, 24]]
[[2633, 30, 6, 1990, 6, 10, 15, 32, 34, 43], [349, 20, 10, 1963, 6, 10, 15, 19, 34, 43]]
[[2649, 25, 8, 1990, 13, 17, 39, 43, 48, 49], [6522, 23, 1, 2021, 13, 17, 35, 39, 43, 48]]
[[2662, 13, 10, 1990, 6, 8, 12, 23, 36, 39], [3141, 13, 5, 1995, 1, 6, 8, 12, 23, 36]]
[[2664, 20, 10, 1990, 20, 27, 32, 33, 43, 46], [1043, 6, 4, 1975, 16, 20, 32, 33, 43, 46], [3444, 8, 4, 1998, 13, 27, 32, 33, 43, 46], [5462, 17, 4, 2014, 20, 24, 27, 33, 43, 46]]
[[2674, 24, 11, 1990, 2, 22, 33, 41, 43, 46], [98, 28, 12, 1958, 2, 22, 23, 33, 41, 43]]
[[2676, 1, 12, 1990, 17, 27, 33, 42, 43, 49], [1362, 30, 4, 1978, 14, 27, 33, 42, 43, 49]]
[[2683, 22, 12, 1990, 14, 17, 26, 30, 35, 46], [6294, 10, 8, 2019, 14, 17, 26, 35, 39, 46]]
[[2686, 5, 1, 1991, 3, 8, 10, 17, 18, 44], [4111, 28, 8, 2004, 3, 7, 8, 10, 17, 44], [4337, 28, 10, 2006, 8, 10, 12, 17, 18, 44]]
[[2688, 12, 1, 1991, 17, 31, 35, 46, 47, 49], [299, 4, 11, 1962, 17, 31, 37, 46, 47, 49]]
[[2711, 30, 3, 1991, 3, 18, 35, 36, 42, 43], [61, 13, 4, 1958, 3, 15, 18, 35, 42, 43]]
[[2714, 13, 4, 1991, 2, 5, 11, 15, 28, 39], [1967, 12, 2, 1984, 2, 5, 10, 15, 28, 39]]
[[2719, 27, 4, 1991, 9, 30, 32, 38, 42, 45], [6363, 18, 1, 2020, 9, 15, 30, 32, 38, 42]]
[[2721, 4, 5, 1991, 6, 13, 23, 32, 41, 47], [4661, 5, 3, 2009, 13, 23, 32, 41, 45, 47]]
[[2730, 8, 6, 1991, 4, 6, 7, 15, 43, 44], [6328, 29, 10, 2019, 6, 7, 15, 27, 43, 44], [6378, 22, 2, 2020, 4, 6, 15, 35, 43, 44]]
[[2736, 29, 6, 1991, 9, 14, 17, 20, 39, 41], [5584, 27, 1, 2015, 9, 11, 17, 20, 39, 41]]
[[2738, 6, 7, 1991, 1, 17, 18, 23, 38, 48], [3362, 25, 6, 1997, 1, 17, 18, 23, 27, 48]]
[[2745, 27, 7, 1991, 5, 14, 24, 25, 29, 40], [2443, 3, 9, 1988, 5, 9, 14, 24, 29, 40]]
[[2769, 19, 10, 1991, 2, 8, 21, 28, 33, 36], [3723, 9, 12, 2000, 1, 2, 8, 21, 33, 36]]
[[2778, 20, 11, 1991, 7, 14, 20, 21, 32, 38], [4928, 18, 11, 2010, 7, 20, 21, 26, 32, 38]]
[[2782, 4, 12, 1991, 9, 23, 36, 44, 45, 47], [1418, 12, 11, 1978, 2, 9, 23, 36, 44, 45]]
[[2786, 18, 12, 1991, 9, 26, 27, 34, 36, 46], [1393, 13, 8, 1978, 9, 27, 34, 36, 40, 46]]
[[2793, 11, 1, 1992, 1, 4, 5, 15, 39, 47], [6130, 24, 7, 2018, 4, 5, 15, 37, 39, 47]]
[[2798, 29, 1, 1992, 9, 14, 16, 27, 47, 49], [1620, 19, 10, 1980, 9, 16, 27, 30, 47, 49]]
[[2808, 4, 3, 1992, 29, 30, 32, 34, 38, 49], [1928, 2, 10, 1983, 29, 30, 31, 34, 38, 49]]
[[2814, 25, 3, 1992, 4, 6, 37, 41, 42, 47], [4606, 28, 10, 2008, 4, 6, 19, 37, 41, 42]]
[[2815, 28, 3, 1992, 4, 17, 28, 38, 40, 42], [3348, 7, 5, 1997, 4, 26, 28, 38, 40, 42]]
[[2825, 2, 5, 1992, 1, 5, 8, 22, 25, 36], [2463, 12, 11, 1988, 1, 5, 8, 22, 25, 49]]
[[2828, 13, 5, 1992, 7, 23, 30, 33, 45, 47], [786, 5, 12, 1971, 15, 23, 30, 33, 45, 47]]
[[2835, 6, 6, 1992, 2, 10, 22, 31, 38, 43], [6376, 18, 2, 2020, 2, 10, 19, 22, 31, 38]]
[[2846, 15, 7, 1992, 15, 16, 23, 31, 32, 35], [5998, 19, 9, 2017, 3, 15, 16, 31, 32, 35]]
[[2847, 18, 7, 1992, 2, 9, 10, 14, 33, 39], [318, 17, 3, 1963, 2, 9, 10, 14, 32, 39]]
[[2848, 22, 7, 1992, 11, 14, 27, 35, 39, 49], [2170, 25, 1, 1986, 11, 14, 27, 29, 39, 49]]
[[2862, 9, 9, 1992, 22, 25, 34, 38, 45, 46], [1420, 19, 11, 1978, 13, 22, 25, 34, 38, 45]]
[[2877, 31, 10, 1992, 23, 26, 36, 39, 40, 45], [5131, 6, 3, 2012, 10, 26, 36, 39, 40, 45]]
[[2896, 6, 1, 1993, 4, 5, 19, 24, 44, 46], [4480, 8, 1, 2008, 4, 5, 19, 24, 29, 44]]
[[2899, 16, 1, 1993, 5, 13, 21, 29, 39, 42], [4116, 15, 9, 2004, 5, 21, 29, 39, 41, 42]]
[[2918, 24, 3, 1993, 3, 6, 8, 14, 18, 26], [1506, 16, 9, 1979, 3, 6, 8, 18, 19, 26]]
[[2925, 17, 4, 1993, 3, 17, 21, 22, 24, 29], [4321, 2, 9, 2006, 3, 17, 19, 21, 22, 29]]
[[2944, 23, 6, 1993, 19, 27, 29, 31, 36, 49], [1242, 6, 3, 1977, 11, 19, 29, 31, 36, 49]]
[[2969, 18, 9, 1993, 2, 3, 13, 28, 31, 39], [5551, 11, 11, 2014, 2, 3, 11, 13, 28, 31]]
[[2972, 29, 9, 1993, 3, 4, 17, 19, 20, 31], [3170, 23, 8, 1995, 3, 4, 17, 19, 20, 36], [3389, 27, 9, 1997, 3, 4, 17, 19, 31, 47]]
[[2977, 16, 10, 1993, 1, 13, 16, 17, 22, 36], [4589, 18, 9, 2008, 1, 13, 16, 17, 22, 37]]
[[2994, 15, 12, 1993, 7, 30, 31, 44, 48, 49], [5755, 1, 3, 2016, 3, 7, 30, 31, 44, 48]]
[[3003, 15, 1, 1994, 7, 11, 13, 15, 16, 38], [430, 2, 5, 1965, 5, 7, 11, 15, 16, 38]]
[[3012, 16, 2, 1994, 5, 9, 27, 28, 30, 34], [5802, 18, 6, 2016, 5, 9, 27, 28, 30, 48]]
[[3022, 23, 3, 1994, 3, 18, 27, 33, 40, 41], [5272, 29, 1, 2013, 3, 13, 27, 33, 40, 41]]
[[3026, 6, 4, 1994, 7, 24, 36, 38, 42, 44], [6154, 18, 9, 2018, 7, 21, 24, 36, 38, 42]]
[[3030, 20, 4, 1994, 1, 3, 13, 18, 23, 38], [5877, 10, 12, 2016, 3, 13, 18, 21, 23, 38]]
[[3032, 27, 4, 1994, 17, 21, 30, 34, 40, 41], [5925, 1, 4, 2017, 17, 21, 30, 40, 41, 44]]
[[3048, 22, 6, 1994, 10, 19, 25, 31, 39, 49], [6113, 14, 6, 2018, 10, 25, 31, 39, 42, 49]]
[[3070, 7, 9, 1994, 4, 12, 25, 30, 35, 41], [3983, 7, 6, 2003, 12, 15, 25, 30, 35, 41]]
[[3074, 21, 9, 1994, 2, 7, 10, 16, 21, 30], [4399, 2, 6, 2007, 2, 10, 16, 21, 30, 44]]
[[3075, 24, 9, 1994, 2, 12, 16, 41, 45, 46], [5878, 13, 12, 2016, 2, 12, 16, 41, 42, 46]]
[[3077, 1, 10, 1994, 18, 21, 33, 44, 45, 49], [3861, 6, 4, 2002, 18, 21, 33, 38, 44, 45]]
[[3088, 9, 11, 1994, 13, 19, 33, 36, 43, 48], [1779, 25, 4, 1982, 13, 19, 33, 36, 43, 49]]
[[3090, 16, 11, 1994, 2, 20, 29, 30, 35, 43], [3762, 25, 4, 2001, 1, 2, 20, 29, 30, 43]]
[[3114, 8, 2, 1995, 3, 21, 23, 30, 40, 41], [4648, 3, 2, 2009, 3, 18, 21, 23, 30, 41]]
[[3131, 8, 4, 1995, 2, 9, 12, 23, 24, 47], [584, 24, 3, 1968, 2, 9, 12, 23, 24, 32]]
[[3132, 12, 4, 1995, 19, 20, 31, 38, 41, 42], [3174, 6, 9, 1995, 19, 31, 38, 41, 42, 43]]
[[3133, 15, 4, 1995, 5, 9, 14, 29, 33, 49], [2310, 30, 5, 1987, 5, 9, 29, 33, 35, 49]]
[[3134, 19, 4, 1995, 5, 6, 9, 11, 17, 23], [5644, 16, 6, 2015, 5, 6, 11, 17, 23, 28]]
[[3135, 22, 4, 1995, 9, 18, 22, 36, 44, 45], [434, 30, 5, 1965, 9, 12, 18, 36, 44, 45]]
[[3141, 13, 5, 1995, 1, 6, 8, 12, 23, 36], [2662, 13, 10, 1990, 6, 8, 12, 23, 36, 39]]
[[3143, 20, 5, 1995, 2, 3, 4, 20, 31, 47], [1612, 21, 9, 1980, 2, 3, 20, 23, 31, 47]]
[[3153, 24, 6, 1995, 7, 9, 13, 15, 28, 49], [502, 11, 9, 1966, 4, 7, 9, 13, 28, 49]]
[[3162, 26, 7, 1995, 9, 18, 33, 45, 46, 48], [1988, 29, 4, 1984, 9, 18, 30, 33, 45, 46]]
[[3166, 9, 8, 1995, 9, 13, 23, 25, 28, 45], [3561, 22, 5, 1999, 9, 13, 23, 25, 28, 49]]
[[3170, 23, 8, 1995, 3, 4, 17, 19, 20, 36], [2972, 29, 9, 1993, 3, 4, 17, 19, 20, 31]]
[[3174, 6, 9, 1995, 19, 31, 38, 41, 42, 43], [3132, 12, 4, 1995, 19, 20, 31, 38, 41, 42]]
[[3187, 21, 10, 1995, 3, 4, 6, 11, 23, 40], [6281, 11, 7, 2019, 4, 6, 11, 23, 40, 49]]
[[3194, 15, 11, 1995, 8, 12, 14, 18, 24, 28], [4441, 9, 10, 2007, 5, 8, 12, 14, 18, 24]]
[[3198, 29, 11, 1995, 4, 15, 21, 22, 43, 48], [3234, 3, 4, 1996, 4, 21, 22, 43, 47, 48]]
[[3206, 27, 12, 1995, 7, 27, 30, 34, 36, 41], [253, 17, 12, 1961, 7, 27, 32, 34, 36, 41], [4332, 11, 10, 2006, 7, 27, 34, 36, 41, 46]]
[[3214, 24, 1, 1996, 5, 10, 16, 30, 35, 42], [1879, 10, 4, 1983, 5, 10, 16, 34, 35, 42]]
[[3230, 20, 3, 1996, 25, 28, 30, 31, 42, 44], [1107, 16, 11, 1975, 25, 28, 30, 31, 35, 42]]
[[3234, 3, 4, 1996, 4, 21, 22, 43, 47, 48], [3198, 29, 11, 1995, 4, 15, 21, 22, 43, 48]]
[[3245, 11, 5, 1996, 2, 14, 22, 23, 31, 34], [5596, 24, 2, 2015, 2, 14, 22, 23, 34, 49]]
[[3254, 12, 6, 1996, 18, 20, 25, 29, 30, 46], [163, 27, 3, 1960, 7, 18, 20, 25, 29, 46]]
[[3256, 19, 6, 1996, 4, 6, 12, 25, 29, 48], [3948, 5, 2, 2003, 6, 12, 25, 29, 35, 48]]
[[3269, 3, 8, 1996, 8, 13, 14, 38, 41, 44], [2461, 5, 11, 1988, 8, 13, 17, 38, 41, 44]]
[[3290, 16, 10, 1996, 9, 18, 20, 26, 29, 43], [3618, 8, 12, 1999, 9, 18, 20, 26, 29, 44]]
[[3298, 13, 11, 1996, 4, 7, 16, 22, 35, 46], [5744, 4, 2, 2016, 4, 7, 16, 22, 42, 46]]
[[3311, 28, 12, 1996, 3, 11, 12, 21, 39, 44], [4455, 10, 11, 2007, 3, 11, 12, 21, 32, 44]]
[[3321, 1, 2, 1997, 2, 22, 33, 36, 39, 46], [2023, 25, 8, 1984, 2, 18, 33, 36, 39, 46]]
[[3327, 22, 2, 1997, 8, 15, 17, 26, 27, 35], [5483, 5, 6, 2014, 8, 15, 17, 27, 29, 35]]
[[3330, 5, 3, 1997, 3, 4, 12, 19, 31, 47], [3389, 27, 9, 1997, 3, 4, 17, 19, 31, 47]]
[[3331, 8, 3, 1997, 8, 10, 21, 32, 40, 41], [1814, 29, 8, 1982, 8, 10, 21, 29, 32, 41]]
[[3333, 15, 3, 1997, 14, 16, 19, 36, 37, 44], [2390, 5, 3, 1988, 14, 16, 19, 24, 37, 44]]
[[3337, 29, 3, 1997, 3, 11, 14, 22, 23, 25], [56, 2, 3, 1958, 11, 14, 19, 22, 23, 25]]
[[3338, 2, 4, 1997, 7, 15, 17, 22, 40, 45], [1204, 24, 10, 1976, 2, 7, 15, 17, 22, 40]]
[[3348, 7, 5, 1997, 4, 26, 28, 38, 40, 42], [2815, 28, 3, 1992, 4, 17, 28, 38, 40, 42]]
[[3362, 25, 6, 1997, 1, 17, 18, 23, 27, 48], [2738, 6, 7, 1991, 1, 17, 18, 23, 38, 48]]
[[3366, 9, 7, 1997, 9, 14, 15, 26, 42, 49], [1546, 3, 2, 1980, 14, 15, 24, 26, 42, 49]]
[[3389, 27, 9, 1997, 3, 4, 17, 19, 31, 47], [2972, 29, 9, 1993, 3, 4, 17, 19, 20, 31], [3330, 5, 3, 1997, 3, 4, 12, 19, 31, 47]]
[[3391, 4, 10, 1997, 4, 11, 25, 28, 36, 43], [694, 12, 4, 1970, 4, 11, 25, 31, 36, 43]]
